order_time,original_product_id,age,price,age_range,prefecture,area,tab,big_category,middle_category,color,favorite,review
2013/01/06 0:00:00,132576,20,1410,20歳-24歳,埼玉県,関東,レディース,バッグ,トートバッグ,cocoピンク【即納】,103,4
2016/12/12 0:00:00,1270663,23,2700,20歳-24歳,福岡県,九州,レディース,パンツ,バギーパンツ,ブラウン,9013,3.93
2015/02/28 0:00:00,274297,34,2580,30歳-34歳,東京都,関東,レディース,シューズ,スニーカー,キャンバスブラック,25275,4.31
2013/03/08 0:00:00,134727,21,1524,20歳-24歳,大阪府,近畿,不明,,,ブラック,4512,2.61
2014/12/24 0:00:00,538267,20,1600,20歳-24歳,愛知県,中部,レディース,シューズ,スニーカー,L,3035,4.31
2014/01/17 0:00:00,301136,25,1355,25歳-29歳,群馬県,関東,レディース,パンツ,ショートパンツ,S(000),28219,3.86
2015/07/25 0:00:00,749987,25,2840,25歳-29歳,岡山県,中国,レディース,水着,その他水着,イエロー,96,0
2017/01/07 0:00:00,1133236,27,783,25歳-29歳,宮城県,東北,レディース,インナー,ブラ,M/ブラック,47494,3.44
2014/05/20 0:00:00,298111,29,3180,25歳-29歳,大阪府,近畿,レディース,水着,ビキニ,Sサイズ,378,5
2014/02/11 0:00:00,415591,39,1258,35歳-39歳,大阪府,近畿,レディース,トップス,カットソー,ホワイト,47,4
2016/05/27 0:00:00,706148,35,1787,35歳-39歳,石川県,中部,レディース,スカート,ロングスカート,ロング,23374,4.3
2014/12/05 0:00:00,386540,39,1846,35歳-39歳,東京都,関東,レディース,パンツ,ショートパンツ,グレー,15171,3.72
2017/01/04 0:00:00,1045027,25,1066,25歳-29歳,北海道,北海道,レディース,インナー,ブラ,L,260,4.5
2015/07/30 0:00:00,490513,29,421,25歳-29歳,熊本県,九州,レディース,シューズ,サンダル,ブラック,25387,3.94
2014/08/30 0:00:00,534505,23,1197,20歳-24歳,大分県,九州,レディース,ワンピース・ドレス,ワンピース,ブラック,1708,3.81
2016/11/04 0:00:00,990628,52,254,50歳-54歳,東京都,関東,レディース,インナー,ショーツ,L,18108,4.24
2016/10/19 0:00:00,1273920,38,1980,35歳-39歳,茨城県,関東,レディース,トップス,シャツ,ネイビー／オフ,300,5
2016/09/30 0:00:00,1233057,20,1843,20歳-24歳,愛知県,中部,レディース,パンツ,パンツ全般,Lサイズ,1426,2.81
2012/10/26 0:00:00,113998,22,800,20歳-24歳,石川県,中部,レディース,シューズ,ムートンブーツ,ベージュ,54574,4.12
2015/07/26 0:00:00,562093,35,1758,35歳-39歳,高知県,四国,レディース,スカート,ロングスカート,-,1678,3.97
2016/04/14 0:00:00,983729,29,815,25歳-29歳,福島県,東北,レディース,トップス,カットソー,【ラウンドネック】ライトグレー,168,0
2015/11/04 0:00:00,858261,20,2610,20歳-24歳,京都府,近畿,レディース,シューズ,スニーカー,L(24.0cm),874,4
2015/10/12 0:00:00,810935,26,2280,25歳-29歳,広島県,中国,レディース,シューズ,ショートブーツ,ブラック,10598,4.01
2016/04/29 0:00:00,544089,23,480,20歳-24歳,兵庫県,近畿,レディース,インナー,ショーツ,ショッキングピンク,19858,4.35
2016/07/08 0:00:00,233975,36,1760,35歳-39歳,神奈川県,関東,レディース,インナー,ブラ,アクアブルー,39381,4.51
2015/11/06 0:00:00,403194,35,1487,35歳-39歳,兵庫県,近畿,メンズ,トップス,Ｔシャツ,M,283,3.66
2016/09/09 0:00:00,953873,15,950,15歳-19歳,広島県,中国,レディース,トップス,Ｔシャツ,ブラック,58,3
2016/10/25 0:00:00,1265957,32,527,30歳-34歳,熊本県,九州,キッズ,トップス,Ｔシャツ,2-2ブラック,2856,4.31
2015/11/06 0:00:00,686200,21,1540,20歳-24歳,静岡県,中部,レディース,インナー,ブラ,パープル,2440,4.77
2016/02/12 0:00:00,392589,22,999,20歳-24歳,栃木県,関東,レディース,トップス,ニット・セーター,フリー,498,3.14
2015/10/08 0:00:00,607550,33,2300,30歳-34歳,神奈川県,関東,レディース,シューズ,フラットシューズ,LLサイズ,22122,4.24
2013/07/09 0:00:00,243014,25,2555,25歳-29歳,兵庫県,近畿,レディース,パンツ,デニム,ブルー,357,1.75
2016/05/14 0:00:00,600593,35,1280,35歳-39歳,東京都,関東,レディース,トップス,パーカ,Lサイズ,12144,4.34
2016/07/29 0:00:00,1123437,30,398,30歳-34歳,大阪府,近畿,レディース,アクセサリー,その他アクセサリー,M,5266,4.54
2012/08/24 0:00:00,91157,24,1410,20歳-24歳,東京都,関東,レディース,ワンピース・ドレス,ワンピース,ライトイエロー,8205,2.97
2014/10/16 0:00:00,492072,38,1007,35歳-39歳,東京都,関東,レディース,スカート,ミニスカート,インナーパンツ付きタイプ,42373,4.11
2016/04/10 0:00:00,864162,42,737,40歳-44歳,福岡県,九州,レディース,アクセサリー,ネックレス,ワンサイズ,4497,3.84
2014/09/14 0:00:00,556453,20,1539,20歳-24歳,北海道,北海道,レディース,トップス,Ｔシャツ,L(002),105,4
2015/06/25 0:00:00,732259,23,1400,20歳-24歳,神奈川県,関東,レディース,トップス,カーディガン,A【袖レース】,11048,3.93
2016/08/30 0:00:00,1133025,16,2317,15歳-19歳,埼玉県,関東,レディース,ワンピース・ドレス,その他ワンピース・ドレス,XL/ブラック,10205,4.03
2016/03/01 0:00:00,931633,44,2500,40歳-44歳,福岡県,九州,レディース,バッグ,ショルダーバッグ,F,480,0
2016/08/31 0:00:00,964667,25,850,25歳-29歳,広島県,中国,レディース,トップス,キャミソール,F,19074,3.84
2015/07/07 0:00:00,751920,28,2200,25歳-29歳,埼玉県,関東,レディース,シューズ,ウェッジソール,ブラック,71664,3.54
2015/08/03 0:00:00,807567,35,1319,35歳-39歳,東京都,関東,不明,,,-,75,0
2015/02/17 0:00:00,537433,25,780,25歳-29歳,愛媛県,四国,レディース,財布,長財布,ピンクベージュ,3211,3.79
2016/12/31 0:00:00,1348563,38,990,35歳-39歳,長野県,中部,レディース,パンツ,パンツ全般,2.ネイビー【入荷済】,14210,3.1
2014/03/05 0:00:00,323602,31,1697,30歳-34歳,茨城県,関東,レディース,シューズ,パンプス,23.5cm(235),3593,4.24
2016/06/29 0:00:00,522259,19,1622,15歳-19歳,埼玉県,関東,レディース,トップス,ブラウス,-,46824,3.76
2016/03/10 0:00:00,953824,29,12880,25歳-29歳,福島県,東北,レディース,ワンピース・ドレス,ドレス,Salmon,500,0
2015/03/31 0:00:00,324607,45,2208,45歳-49歳,神奈川県,関東,レディース,トップス,カットソー,L,14586,4.18
2016/06/29 0:00:00,943995,40,1055,40歳-44歳,栃木県,関東,レディース,トップス,ノースリーブ,L,485,5
2015/03/03 0:00:00,391387,34,1680,30歳-34歳,神奈川県,関東,レディース,トップス,チュニック,フリー,14640,3.05
2014/05/18 0:00:00,471151,22,1791,20歳-24歳,広島県,中国,メンズ,トップス,シャツ,ブラック,93,5
2015/10/20 0:00:00,823805,21,3054,20歳-24歳,鹿児島県,九州,レディース,シューズ,ブーティ,L(004),2256,4.5
2015/11/21 0:00:00,829653,20,2593,20歳-24歳,京都府,近畿,レディース,ワンピース・ドレス,ワンピース,FREE,2254,4.05
2014/05/28 0:00:00,272309,25,1980,25歳-29歳,愛知県,中部,レディース,水着,その他水着,S,11286,3.5
2015/03/03 0:00:00,301136,28,1641,25歳-29歳,愛知県,中部,レディース,パンツ,ショートパンツ,XS(005),28219,3.86
2016/12/25 0:00:00,854924,22,449,20歳-24歳,福岡県,九州,レディース,トップス,タンクトップ,ブラック,23631,4.32
2016/11/27 0:00:00,1316239,17,600,15歳-19歳,佐賀県,九州,レディース,小物,ストール,NO.6*オレンジ,177,4
2014/07/23 0:00:00,219259,27,810,25歳-29歳,福島県,東北,レディース,トップス,カーディガン,ブラック,17909,3.82
2012/11/07 0:00:00,125844,42,3800,40歳-44歳,福岡県,九州,レディース,アウター,その他アウター,M,43,0
2015/06/11 0:00:00,765321,20,1800,20歳-24歳,静岡県,中部,レディース,トップス,ノースリーブ,F,3545,1.66
2016/01/22 0:00:00,318209,20,1980,20歳-24歳,群馬県,関東,レディース,トップス,パーカ,◆XL(ロング丈),113955,4.01
2016/11/23 0:00:00,1258741,46,1999,45歳-49歳,岐阜県,中部,レディース,スカート,フレアスカート,bタイプ(ミニ),4884,3.36
2015/08/03 0:00:00,497805,44,2797,40歳-44歳,大阪府,近畿,レディース,パンツ,デニム,XXL,5270,3.32
2013/01/27 0:00:00,119588,23,1886,20歳-24歳,長野県,中部,不明,,,ブラック,2386,2.27
2016/10/18 0:00:00,1304492,22,3980,20歳-24歳,石川県,中部,レディース,シューズ,パンプス,ホワイト,1141,3
2014/01/10 0:00:00,312559,20,1846,20歳-24歳,東京都,関東,レディース,バッグ,ショルダーバッグ,ブラック,8337,3.82
2013/05/31 0:00:00,215298,23,1410,20歳-24歳,千葉県,関東,レディース,トップス,カーディガン,M,627,4.04
2015/01/18 0:00:00,405237,21,2118,20歳-24歳,福岡県,九州,レディース,バッグ,トートバッグ,ベージュ,1431,2.81
2016/01/01 0:00:00,838878,27,833,25歳-29歳,栃木県,関東,レディース,小物,その他小物,タイプ【6】,41990,4.18
2015/12/12 0:00:00,861931,35,950,35歳-39歳,広島県,中国,レディース,パンツ,スキニーパンツ,M[38],11401,2.94
2015/04/10 0:00:00,696729,22,1400,20歳-24歳,千葉県,関東,レディース,トップス,ニット・セーター,ロングスリーブM,2904,3.86
2016/12/13 0:00:00,836452,23,1757,20歳-24歳,埼玉県,関東,レディース,トップス,ニット・セーター,タートルネックL(004),51030,4.19
2013/03/30 0:00:00,133316,36,1743,35歳-39歳,神奈川県,関東,不明,,,F(フリーサイズ)(020),1366,4.21
2015/09/14 0:00:00,783347,30,1990,30歳-34歳,静岡県,中部,レディース,パンツ,デニム,28,63289,3.57
2014/11/08 0:00:00,580507,43,2685,40歳-44歳,埼玉県,関東,レディース,トップス,パーカ,グレー,410,3.42
2016/11/19 0:00:00,1394644,15,499,15歳-19歳,栃木県,関東,レディース,小物,手袋,ブラック,442,3.66
2016/07/22 0:00:00,582940,33,390,30歳-34歳,愛知県,中部,レディース,アクセサリー,ブレスレット・バングル,ブルー,46763,3.79
2016/10/17 0:00:00,868075,17,6852,15歳-19歳,埼玉県,関東,レディース,シューズ,サンダル,1.クリア,668,0
2014/08/05 0:00:00,511149,26,3501,25歳-29歳,東京都,関東,レディース,水着,ビキニ,ホワイト＋黒レース,2905,3.45
2013/04/04 0:00:00,132479,23,753,20歳-24歳,愛知県,中部,レディース,インナー,シリコンブラ,1.ベージュ,5798,3.7
2012/08/03 0:00:00,111364,26,1220,25歳-29歳,群馬県,関東,レディース,アクセサリー,ブレスレット・バングル,F(フリーサイズ)(021),19,0
2015/12/13 0:00:00,638862,41,1566,40歳-44歳,愛知県,中部,レディース,パンツ,パンツ全般,Sサイズ,115398,4.06
2015/08/06 0:00:00,457180,23,1106,20歳-24歳,群馬県,関東,不明,,,Mサイズ,32678,4.39
2016/06/13 0:00:00,782733,35,1580,35歳-39歳,神奈川県,関東,レディース,トップス,タンクトップ,◆フリー,46458,4.15
2015/01/01 0:00:00,681702,21,3300,20歳-24歳,群馬県,関東,レディース,トップス,ニット・セーター,ライトブルー,42163,3.79
2015/11/06 0:00:00,237401,51,832,50歳-54歳,愛知県,中部,メンズ,トップス,Ｔシャツ,M,1782,4.01
2016/07/06 0:00:00,1146851,21,427,20歳-24歳,岐阜県,中部,レディース,アクセサリー,ネックレス,C,37384,3.78
2016/03/22 0:00:00,694089,25,379,25歳-29歳,大阪府,近畿,レディース,インナー,ショーツ,Type2,15797,4.13
2014/03/14 0:00:00,444165,21,2910,20歳-24歳,長野県,中部,不明,,,L,242,3
2016/06/24 0:00:00,793475,18,1380,15歳-19歳,東京都,関東,レディース,パンツ,パンツ全般,M,30000,3.61
2016/12/27 0:00:00,1416274,21,3000,20歳-24歳,青森県,東北,メンズ,トップス,ニット・セーター,LL,21,0
2015/11/18 0:00:00,770775,33,1200,30歳-34歳,広島県,中国,キッズ,帽子,ニット帽,レッド,353,5
2016/12/31 0:00:00,1133174,23,5150,20歳-24歳,岡山県,中国,レディース,アウター,ハーフコート,M/ブラック,2140,3.17
2013/08/09 0:00:00,272566,35,2784,35歳-39歳,静岡県,中部,不明,,,ブラック,847,3.9
2014/12/10 0:00:00,640114,26,3360,25歳-29歳,愛知県,中部,レディース,トップス,ニット・セーター,グレー,1581,3.48
2014/09/23 0:00:00,580125,30,1760,30歳-34歳,埼玉県,関東,不明,,,◆フリー,255,3.75
2016/02/08 0:00:00,930260,45,5333,45歳-49歳,群馬県,関東,レディース,シューズ,パンプス,ブラック,579,4.5
2016/09/01 0:00:00,486382,23,880,20歳-24歳,滋賀県,近畿,レディース,スカート,ひざ丈スカート,フリー,90158,3.9
2015/06/12 0:00:00,749878,21,1000,20歳-24歳,東京都,関東,レディース,トップス,チュニック,F,30330,3.16
2014/11/07 0:00:00,473708,27,184,25歳-29歳,岐阜県,中部,レディース,スカート,ひざ丈スカート,フリー,704,3.54
2014/08/02 0:00:00,547089,26,2042,25歳-29歳,大阪府,近畿,レディース,パンツ,デニム,ブルー,199,2.6
2016/04/25 0:00:00,473793,46,1480,45歳-49歳,京都府,近畿,レディース,トップス,カットソー,◆フリー,19169,3.78
2014/04/01 0:00:00,365977,21,800,20歳-24歳,広島県,中国,レディース,アクセサリー,リング,5号,549,4.35
2016/03/06 0:00:00,886766,24,2290,20歳-24歳,東京都,関東,レディース,トップス,ニット・セーター,F,3740,4.09
2016/03/24 0:00:00,754638,31,730,30歳-34歳,栃木県,関東,レディース,トップス,キャミソール,-,857,3.77
2015/07/12 0:00:00,766099,23,3825,20歳-24歳,神奈川県,関東,レディース,パンツ,パンツ全般,ブラック,75,3
2016/08/01 0:00:00,764505,22,300,20歳-24歳,千葉県,関東,レディース,小物,その他小物,フリー,16409,4.65
2013/11/09 0:00:00,113712,32,2000,30歳-34歳,東京都,関東,レディース,カラーコンタクト,1年間タイプ,度数：-3.75,2067,3.83
2015/05/23 0:00:00,619430,24,908,20歳-24歳,静岡県,中部,レディース,インナー,シリコンブラ,A,34392,3.5
2013/05/02 0:00:00,208619,25,934,25歳-29歳,東京都,関東,不明,,,S,2252,2.73
2015/06/09 0:00:00,230779,25,1890,25歳-29歳,千葉県,関東,レディース,パンツ,パンツ全般,M(ロング丈)(001),113618,4.26
2016/01/03 0:00:00,696569,18,840,15歳-19歳,埼玉県,関東,レディース,小物,その他小物,MIX,143,0
2013/12/11 0:00:00,330147,41,1505,40歳-44歳,神奈川県,関東,レディース,トップス,カーディガン,オフホワイト,3322,2.44
2016/02/01 0:00:00,741395,20,2108,20歳-24歳,沖縄県,九州,レディース,シューズ,パンプス,ブラック,6899,3.83
2016/11/03 0:00:00,972067,40,1200,40歳-44歳,千葉県,関東,レディース,トップス,Ｔシャツ,White,596,3
2013/04/05 0:00:00,132549,47,553,45歳-49歳,福島県,東北,不明,,,M,762,3.44
2016/11/12 0:00:00,1293185,42,150,40歳-44歳,千葉県,関東,レディース,アクセサリー,ネックレス,ブラック,17739,4.34
2016/07/03 0:00:00,1156068,23,1174,20歳-24歳,北海道,北海道,レディース,インナー,ブラ&ショーツセット,ピンク,606,1
2012/10/30 0:00:00,125440,25,1220,25歳-29歳,愛媛県,四国,レディース,トップス,ニット・セーター,ミニワンピ丈,1843,4.01
2016/03/20 0:00:00,500862,35,733,35歳-39歳,神奈川県,関東,レディース,トップス,カットソー,L,6493,3.94
2015/02/19 0:00:00,272446,29,1507,25歳-29歳,熊本県,九州,レディース,スカート,ミニスカート,L,1447,2.89
2016/08/09 0:00:00,1236501,32,1748,30歳-34歳,東京都,関東,メンズ,アクセサリー,ネックレス,フリーサイズ,228,0
2015/09/08 0:00:00,826184,24,1408,20歳-24歳,兵庫県,近畿,レディース,トップス,シャツ,M,11109,4.18
2013/11/20 0:00:00,367992,24,1698,20歳-24歳,福岡県,九州,レディース,トップス,ニット・セーター,M,762,4.23
2013/11/05 0:00:00,145539,20,1029,20歳-24歳,宮崎県,九州,レディース,インナー,ブラ,ベージュ,5327,3.79
2013/06/02 0:00:00,205988,26,2040,25歳-29歳,東京都,関東,レディース,シューズ,サンダル,L,121,3.66
2015/12/30 0:00:00,839524,47,2306,45歳-49歳,東京都,関東,レディース,帽子,帽子全般,Mサイズ,6259,3.89
2014/06/26 0:00:00,477093,26,1633,25歳-29歳,沖縄県,九州,レディース,トップス,カットソー,ピンク,189,3.3
2016/02/18 0:00:00,932714,32,2128,30歳-34歳,東京都,関東,レディース,スカート,ロングスカート,M(003),1719,4.2
2015/09/14 0:00:00,499272,23,2482,20歳-24歳,福島県,東北,レディース,シューズ,ブーツ,【37】(23.0〜23.5),5601,4.23
2016/09/17 0:00:00,928261,32,0,30歳-34歳,長崎県,九州,レディース,トップス,チュニック,ブラック/ホワイト,1100,4.5
2014/05/06 0:00:00,236978,21,1710,20歳-24歳,東京都,関東,レディース,トップス,ブラウス,サックス,31,5
2016/10/06 0:00:00,1299671,20,1963,20歳-24歳,,,レディース,シューズ,サンダル,【XS】(23.0cm),6104,4.32
2015/02/16 0:00:00,318209,26,2180,25歳-29歳,長野県,中部,レディース,トップス,パーカ,◆M,113955,4.01
2014/04/01 0:00:00,473097,20,1562,20歳-24歳,埼玉県,関東,レディース,トップス,シャツ,ブルー,751,1.65
2015/10/22 0:00:00,716153,38,498,35歳-39歳,茨城県,関東,レディース,バッグ,その他バッグ,ライム,4702,4.04
2016/11/06 0:00:00,1296302,34,1782,30歳-34歳,広島県,中国,キッズ,パンツ,デニム,コン,11,0
2014/09/18 0:00:00,508211,34,972,30歳-34歳,埼玉県,関東,レディース,インナー,インナー全般,ロイヤルブルー,2840,3.68
2016/03/16 0:00:00,904827,41,2990,40歳-44歳,福島県,東北,レディース,トップス,ニット・セーター,FREE,62,0
2015/04/11 0:00:00,544089,26,540,25歳-29歳,沖縄県,九州,レディース,インナー,ショーツ,ブラック,19858,4.35
2013/07/12 0:00:00,219260,24,762,20歳-24歳,神奈川県,関東,不明,,,ブラック,1238,3.78
2013/10/02 0:00:00,136411,24,1430,20歳-24歳,大阪府,近畿,レディース,トップス,カーディガン,Vミディアム丈,6926,4.51
2016/04/23 0:00:00,932675,37,1880,35歳-39歳,東京都,関東,レディース,シューズ,パンプス,グレージュ,6890,3.94
2014/11/07 0:00:00,580131,43,2610,40歳-44歳,愛知県,中部,レディース,トップス,ニット・セーター,M-L,2868,4.05
2016/07/11 0:00:00,862657,17,333,15歳-19歳,大阪府,近畿,レディース,小物,ベルト,レッド,25188,3.58
2015/08/10 0:00:00,702045,41,3500,40歳-44歳,青森県,東北,レディース,パンツ,デニム,M,308,3.42
2017/01/22 0:00:00,707505,27,1650,25歳-29歳,宮崎県,九州,レディース,トップス,ニット・セーター,【A(Vネック)】,29629,4.42
2016/05/04 0:00:00,987813,28,1670,25歳-29歳,千葉県,関東,レディース,シューズ,サンダル,グレー,61366,3.5
2016/05/21 0:00:00,1134541,22,523,20歳-24歳,東京都,関東,レディース,小物,その他小物,b,1016,0
2016/11/03 0:00:00,486382,18,880,15歳-19歳,埼玉県,関東,レディース,スカート,ひざ丈スカート,フリー,90158,3.9
2013/08/16 0:00:00,121486,24,953,20歳-24歳,神奈川県,関東,レディース,シューズ,パンプス,M(001),409,3.37
2016/10/03 0:00:00,1187734,19,1278,15歳-19歳,三重県,近畿,レディース,トップス,カーディガン,ブラック(予約販10月上旬),16749,4.01
2014/10/27 0:00:00,561015,46,1580,45歳-49歳,宮城県,東北,不明,,,◆フリー,111,2.8
2013/05/16 0:00:00,230514,47,2839,45歳-49歳,京都府,近畿,不明,,,◆フリー,18,4
2015/02/14 0:00:00,686737,39,2831,35歳-39歳,岐阜県,中部,レディース,シューズ,ローファー,ホワイトPU,517,4
2015/05/02 0:00:00,720318,28,2542,25歳-29歳,東京都,関東,レディース,トップス,カーディガン,GRAY,263,3.5
2016/03/14 0:00:00,706148,25,1843,25歳-29歳,大阪府,近畿,レディース,スカート,ロングスカート,ロング,23374,4.3
2015/01/28 0:00:00,411668,24,981,20歳-24歳,埼玉県,関東,レディース,トップス,カットソー,ホワイト,10591,3.75
2015/07/05 0:00:00,219256,46,1813,45歳-49歳,神奈川県,関東,レディース,トップス,シャツ,ブルー,6471,3.41
2014/10/31 0:00:00,518152,23,3389,20歳-24歳,神奈川県,関東,レディース,アウター,ハーフコート,L,256,2
2014/05/06 0:00:00,431876,32,2400,30歳-34歳,北海道,北海道,不明,,,S,119,3.5
2014/01/19 0:00:00,307651,47,1267,45歳-49歳,兵庫県,近畿,レディース,ワンピース・ドレス,ワンピース,ブラック,1515,2.37
2015/10/26 0:00:00,739274,19,1401,15歳-19歳,神奈川県,関東,レディース,バッグ,ショルダーバッグ,ベージュ,48200,3.51
2015/07/23 0:00:00,770524,30,842,30歳-34歳,群馬県,関東,レディース,水着,その他水着,S(000),6636,4.29
2015/10/24 0:00:00,836820,44,2987,40歳-44歳,岐阜県,中部,レディース,トップス,カットソー,ブラック,2814,3.2
2014/11/08 0:00:00,601001,35,1710,35歳-39歳,長野県,中部,レディース,トップス,ニット・セーター,Mサイズ,613,4.11
2017/01/24 0:00:00,79449,19,1923,15歳-19歳,埼玉県,関東,レディース,パンツ,デニム,S(002),66647,3.9
2016/09/19 0:00:00,318209,45,2080,45歳-49歳,北海道,北海道,レディース,トップス,パーカ,◆XL(ロング丈),113955,4.01
2016/04/29 0:00:00,724093,20,1504,20歳-24歳,福岡県,九州,レディース,パンツ,ショートパンツ,Lサイズ,6365,3.85
2016/04/25 0:00:00,777724,32,1380,30歳-34歳,静岡県,中部,レディース,トップス,チュニック,M,7625,3.05
2014/11/08 0:00:00,500356,41,743,40歳-44歳,長野県,中部,レディース,アクセサリー,ピアス,,898,4.27
2016/04/26 0:00:00,748853,39,2800,35歳-39歳,兵庫県,近畿,レディース,パンツ,パンツ全般,◆M,9854,4.2
2012/12/27 0:00:00,132396,30,2848,30歳-34歳,愛知県,中部,レディース,アウター,テーラードジャケット,M(001),54,0
2016/04/29 0:00:00,1117015,33,1831,30歳-34歳,茨城県,関東,レディース,トップス,カットソー,M(003),592,4
2015/07/05 0:00:00,774550,22,351,20歳-24歳,滋賀県,近畿,レディース,小物,スマホケース,イエロー,10621,4.07
2015/08/30 0:00:00,411668,35,981,35歳-39歳,長野県,中部,レディース,トップス,カットソー,ホワイト,10591,3.75
2014/10/30 0:00:00,471568,29,1080,25歳-29歳,東京都,関東,レディース,アクセサリー,ピアス,選択,305,4.54
2014/10/02 0:00:00,552205,30,2682,30歳-34歳,東京都,関東,レディース,シューズ,ショートブーツ,ホワイトPU,1862,3.97
2016/10/17 0:00:00,1251672,42,3990,40歳-44歳,福岡県,九州,レディース,シューズ,ブーティ,L,428,4
2015/10/26 0:00:00,838907,30,2944,30歳-34歳,島根県,中国,レディース,トップス,ニット・セーター,グレー,604,2.25
2016/10/18 0:00:00,1310390,22,1590,20歳-24歳,東京都,関東,メンズ,小物,サングラス,ブルー,75,0
2013/09/20 0:00:00,264762,26,1143,25歳-29歳,福岡県,九州,レディース,トップス,カーディガン,◆フリー,1825,4.11
2016/06/01 0:00:00,971530,29,3300,25歳-29歳,香川県,四国,レディース,パンツ,デニム,ブルー,326,0
2014/03/11 0:00:00,407158,35,1611,35歳-39歳,宮城県,東北,レディース,トップス,ニット・セーター,イエロー,9612,3
2015/11/03 0:00:00,702891,44,1045,40歳-44歳,群馬県,関東,レディース,トップス,カットソー,M,8842,3.69
2016/07/08 0:00:00,926886,32,600,30歳-34歳,福岡県,九州,レディース,トップス,Ｔシャツ,Mサイズ,1474,3.28
2013/06/23 0:00:00,204735,19,934,15歳-19歳,大阪府,近畿,不明,,,ベージュ,139,3.42
2015/10/05 0:00:00,832610,26,2480,25歳-29歳,埼玉県,関東,レディース,ワンピース・ドレス,ワンピース,ホワイト,6678,2.21
2014/04/12 0:00:00,468503,22,2016,20歳-24歳,徳島県,四国,レディース,パンツ,スキニーパンツ,ブラック,837,2.41
2012/12/06 0:00:00,121466,26,475,25歳-29歳,神奈川県,関東,レディース,小物,その他小物,,97,0
2014/04/17 0:00:00,392119,34,819,30歳-34歳,愛知県,中部,レディース,トップス,Ｔシャツ,size-【Free】,353,3.83
2016/08/25 0:00:00,771493,36,463,35歳-39歳,東京都,関東,レディース,水着,ビキニ,L(002),5937,3.8
2016/11/27 0:00:00,1286959,37,1200,35歳-39歳,秋田県,東北,キッズ,インナー,ソックス,ピンク,51,0
2016/01/15 0:00:00,920899,33,3658,30歳-34歳,千葉県,関東,不明,,,ホワイト,179,0
2015/07/03 0:00:00,331770,30,733,30歳-34歳,北海道,北海道,レディース,スカート,ミニスカート,ライトイエロー,57752,3.95
2015/03/04 0:00:00,500085,27,2019,25歳-29歳,奈良県,近畿,レディース,ワンピース・ドレス,ワンピース,M,9313,4.05
2015/11/12 0:00:00,332125,27,2250,25歳-29歳,沖縄県,九州,レディース,パンツ,ショートパンツ,M,743,4.08
2012/11/16 0:00:00,115355,25,2267,25歳-29歳,千葉県,関東,レディース,シューズ,ムートンブーツ,M,7753,4.15
2017/02/02 0:00:00,1138814,34,2883,30歳-34歳,北海道,北海道,レディース,水着,ビキニ,イエロー,132,0
2016/10/19 0:00:00,1351134,30,547,30歳-34歳,愛知県,中部,レディース,帽子,ベレー帽,-,208,1.5
2016/10/09 0:00:00,486382,43,880,40歳-44歳,神奈川県,関東,レディース,スカート,ひざ丈スカート,フリー,90158,3.9
2017/01/24 0:00:00,777754,37,1998,35歳-39歳,島根県,中国,レディース,アウター,ロングコート,フリー,23747,3.01
2013/12/10 0:00:00,372879,21,1900,20歳-24歳,静岡県,中部,レディース,小物,その他小物,WHT,14,0
2015/01/11 0:00:00,641819,35,8239,35歳-39歳,沖縄県,九州,レディース,アウター,その他アウター,DEEPBEIGE,503,3
2016/07/07 0:00:00,1205419,24,1731,20歳-24歳,長崎県,九州,レディース,小物,スマホケース,F(フリーサイズ)(020),6438,4.5
2014/05/10 0:00:00,456468,35,1106,35歳-39歳,東京都,関東,不明,,,Mサイズ,7576,4.14
2013/10/18 0:00:00,122795,27,1220,25歳-29歳,埼玉県,関東,レディース,シューズ,パンプス,LL(003),451,2.86
2012/12/15 0:00:00,119995,20,1810,20歳-24歳,愛媛県,四国,レディース,カラーコンタクト,1年間タイプ,度数：-4.50,83,0
2015/03/19 0:00:00,337147,31,2126,30歳-34歳,神奈川県,関東,レディース,トップス,カットソー,M,3916,3.52
2015/11/04 0:00:00,663572,21,2291,20歳-24歳,秋田県,東北,レディース,ワンピース・ドレス,ワンピース,S〜M,1305,4.16
2015/06/06 0:00:00,753504,27,899,25歳-29歳,岩手県,東北,レディース,トップス,その他トップス,ホワイト,1366,3.42
2016/10/10 0:00:00,1189834,47,880,45歳-49歳,広島県,中国,レディース,トップス,キャミソール,ブラック,923,3.27
2013/10/27 0:00:00,335206,22,934,20歳-24歳,千葉県,関東,不明,,,ラベンダー,122,3.2
2013/08/17 0:00:00,223426,27,934,25歳-29歳,長野県,中部,レディース,トップス,カットソー,ベーシック,2273,4.14
2014/12/26 0:00:00,79449,19,1190,15歳-19歳,広島県,中国,レディース,パンツ,デニム,LL(005),66647,3.9
2016/04/18 0:00:00,638862,35,1658,35歳-39歳,群馬県,関東,レディース,パンツ,パンツ全般,Sサイズ,115398,4.06
2015/05/31 0:00:00,245465,21,1080,20歳-24歳,愛知県,中部,メンズ,トップス,Ｔシャツ,M,126,5
2016/11/04 0:00:00,113998,22,979,20歳-24歳,宮崎県,九州,レディース,シューズ,ムートンブーツ,グレー,54574,4.12
2013/10/29 0:00:00,113998,28,905,25歳-29歳,広島県,中国,レディース,シューズ,ムートンブーツ,ブラック,54574,4.12
